DATE,DIA US Equity,QQQ US Equity,SPY US Equity
2025-01-13,422.96,505.56,581.39
2025-01-14,425.15,505.08,582.19
2025-01-15,432.24,516.7,592.78
2025-01-16,431.56,513.08,591.64
2025-01-17,434.72,521.74,597.58
2025-01-18,434.72,521.74,597.58
2025-01-19,434.72,521.74,597.58
2025-01-20,434.72,521.74,597.58
2025-01-21,440.1,524.8,603.05
2025-01-22,441.28,531.51,606.44
2025-01-23,445.38,532.64,609.75
2025-01-24,444.12,529.63,607.97
2025-01-25,444.12,529.63,607.97
2025-01-26,444.12,529.63,607.97
2025-01-27,447.12,514.21,599.37
2025-01-28,448.41,521.81,604.52
2025-01-29,447.18,520.83,601.81
2025-01-30,448.82,523.05,605.04
2025-01-31,445.39,522.29,601.82
2025-02-01,445.39,522.29,601.82
2025-02-02,445.39,522.29,601.82
2025-02-03,444.27,518.11,597.77
2025-02-04,445.53,524.47,601.78
2025-02-05,448.67,526.85,604.22
2025-02-06,447.36,529.6,606.32
2025-02-07,443.12,522.92,600.77
2025-02-08,443.12,522.92,600.77
2025-02-09,443.12,522.92,600.77
2025-02-10,444.78,529.25,604.85
2025-02-11,446.11,527.99,605.31
2025-02-12,443.63,528.3,603.36
2025-02-13,447.26,535.9,609.73
2025-02-14,445.79,538.15,609.7
2025-02-15,445.79,538.15,609.7
2025-02-16,445.79,538.15,609.7
2025-02-17,445.79,538.15,609.7
2025-02-18,445.92,539.37,611.49
2025-02-19,446.67,539.52,612.93
2025-02-20,442.39,537.23,610.38
2025-02-21,434.15,526.08,599.94
2025-02-22,434.15,526.08,599.94
2025-02-23,434.15,526.08,599.94
2025-02-24,434.53,519.87,597.21
2025-02-25,436.13,513.32,594.24
2025-02-26,434.34,514.56,594.54
2025-02-27,432.35,500.27,585.05
2025-02-28,438.37,508.17,594.18
2025-03-01,438.37,508.17,594.18
2025-03-02,438.37,508.17,594.18
2025-03-03,432.09,497.05,583.77
2025-03-04,425.57,495.55,576.86
2025-03-05,430.47,502.01,583.06
2025-03-06,425.9,488.2,572.71
2025-03-07,428.26,491.79,575.92
2025-03-08,428.26,491.79,575.92
2025-03-09,428.26,491.79,575.92
2025-03-10,419.49,472.73,560.58
2025-03-11,414.74,471.6,555.92
2025-03-12,413.95,476.92,558.87
2025-03-13,408.78,468.34,551.42
2025-03-14,415.36,479.66,562.81
2025-03-15,415.36,479.66,562.81
2025-03-16,415.36,479.66,562.81
2025-03-17,419.21,482.77,567.15
2025-03-18,416.53,474.54,561.02
2025-03-19,420.42,480.89,567.13
2025-03-20,420.12,479.26,565.49
2025-03-21,419.62,480.84,563.98
2025-03-22,419.62,480.84,563.98
2025-03-23,419.62,480.84,563.98
2025-03-24,425.49,490.66,574.08
2025-03-25,425.82,493.46,575.46
2025-03-26,424.23,484.38,568.59
2025-03-27,422.94,481.62,567.08
2025-03-28,415.62,468.94,555.66
2025-03-29,415.62,468.94,555.66
2025-03-30,415.62,468.94,555.66
2025-03-31,419.88,468.92,559.39
2025-04-01,419.59,472.7,560.97
2025-04-02,422.03,476.15,564.52
2025-04-03,405.22,450.66,536.7
2025-04-04,383.22,422.67,505.28
2025-04-05,383.22,422.67,505.28
2025-04-06,383.22,422.67,505.28
2025-04-07,379.57,423.69,504.38
2025-04-08,376.48,416.06,496.48
2025-04-09,406.08,466.0,548.62
2025-04-10,395.68,446.18,524.58
2025-04-11,401.91,454.4,533.94
2025-04-12,401.91,454.4,533.94
2025-04-13,401.91,454.4,533.94
2025-04-14,405.42,457.48,539.12
2025-04-15,403.71,457.99,537.61
2025-04-16,396.77,444.18,525.66
2025-04-17,391.36,444.1,526.41
2025-04-18,391.36,444.1,526.41
2025-04-19,391.36,444.1,526.41
2025-04-20,391.36,444.1,526.41
2025-04-21,381.62,433.11,513.88
2025-04-22,391.87,444.48,527.25
2025-04-23,395.91,454.56,535.42
2025-04-24,400.98,467.35,546.69
2025-04-25,401.02,472.56,550.64
2025-04-26,401.02,472.56,550.64
2025-04-27,401.02,472.56,550.64
2025-04-28,402.27,472.41,550.85
2025-04-29,405.21,475.53,554.32
2025-04-30,406.34,475.47,554.54
2025-05-01,407.42,481.68,558.47
2025-05-02,413.04,488.83,566.76
2025-05-03,413.04,488.83,566.76
